# (A) (ergs/cm**2/s/Angstrom)  (0= GOOD to 3= BAD) 
# WAVELENGTH FLUX    ERROR     DATA_QUALITY 
2276.101  3.261E-13  2.082E-14 0
2276.138  3.869E-13  2.211E-14 0
2276.175  4.155E-13  2.368E-14 0
2276.211  4.152E-13  2.358E-14 0
2276.248  3.815E-13  2.313E-14 0
2276.285  3.014E-13  2.050E-14 0
2276.322  2.467E-13  1.923E-14 0
2276.359  2.904E-13  2.026E-14 0
2276.395  3.493E-13  2.155E-14 0
2276.432  3.099E-13  2.145E-14 0
2276.469  3.295E-13  2.110E-14 0
2276.506  3.638E-13  2.138E-14 0
2276.542  3.428E-13  2.126E-14 0
2276.579  3.354E-13  2.125E-14 0
2276.616  2.906E-13  2.064E-14 0
2276.653  2.923E-13  1.994E-14 0
2276.690  3.461E-13  2.111E-14 0
2276.726  3.538E-13  2.196E-14 0
2276.763  2.979E-13  2.087E-14 0
2276.800  3.727E-13  2.274E-14 0
2276.837  4.662E-13  2.437E-14 0
2276.873  6.887E-13  2.858E-14 0
2276.910  8.069E-13  3.061E-14 0
2276.947  6.056E-13  2.744E-14 0
2276.984  4.650E-13  2.435E-14 0
2277.021  3.624E-13  2.247E-14 0
2277.057  3.286E-13  2.085E-14 0
2277.094  3.602E-13  2.168E-14 0
2277.131  4.023E-13  2.277E-14 0
2277.168  4.370E-13  2.435E-14 0
2277.204  5.568E-13  2.603E-14 0
2277.241  5.795E-13  2.698E-14 0
2277.278  5.243E-13  2.559E-14 0
2277.315  4.261E-13  2.349E-14 0
2277.352  3.398E-13  2.139E-14 0
2277.388  2.829E-13  2.025E-14 0
2277.425  3.227E-13  2.108E-14 0
2277.462  3.786E-13  2.357E-14 0
2277.499  3.894E-13  2.217E-14 0
2277.535  3.791E-13  2.236E-14 0
2277.572  4.195E-13  2.320E-14 0
2277.609  4.671E-13  2.499E-14 0
2277.646  5.484E-13  2.649E-14 0
2277.683  6.384E-13  2.777E-14 0
2277.719  6.464E-13  2.809E-14 0
2277.756  6.545E-13  2.867E-14 0
2277.793  6.136E-13  2.726E-14 0
2277.830  6.061E-13  2.732E-14 0
2277.866  5.446E-13  2.580E-14 0
2277.903  4.527E-13  2.361E-14 0
2277.940  2.934E-13  2.027E-14 0
2277.977  3.248E-13  2.262E-14 0
2278.013  4.033E-13  2.291E-14 0
2278.050  4.363E-13  2.403E-14 0
2278.087  5.442E-13  2.628E-14 0
2278.124  6.665E-13  2.842E-14 0
2278.161  6.119E-13  2.756E-14 0
2278.197  4.967E-13  2.484E-14 0
2278.234  4.638E-13  2.434E-14 0
2278.271  4.477E-13  2.370E-14 0
2278.308  4.201E-13  2.322E-14 0
2278.344  4.020E-13  2.260E-14 0
2278.381  3.456E-13  2.141E-14 0
2278.418  3.592E-13  2.150E-14 0
2278.455  2.998E-13  2.061E-14 0
2278.491  2.404E-13  1.836E-14 0
2278.528  1.793E-13  1.690E-14 0
2278.565  2.077E-13  1.702E-14 0
2278.602  2.498E-13  1.850E-14 0
2278.639  3.293E-13  2.078E-14 0
2278.675  4.369E-13  2.368E-14 0
2278.712  5.184E-13  2.523E-14 0
2278.749  5.158E-13  2.531E-14 0
2278.786  4.608E-13  2.399E-14 0
2278.822  4.613E-13  2.367E-14 0
2278.859  4.197E-13  2.286E-14 0
2278.896  4.274E-13  2.302E-14 0
2278.933  5.038E-13  2.488E-14 0
2278.969  5.438E-13  2.561E-14 0
2279.006  5.006E-13  2.482E-14 0
2279.043  4.412E-13  2.334E-14 0
2279.080  3.735E-13  2.170E-14 0
2279.116  3.493E-13  2.125E-14 0
2279.153  3.474E-13  2.162E-14 0
2279.190  4.412E-13  2.349E-14 0
2279.227  5.048E-13  2.474E-14 0
2279.263  5.119E-13  2.515E-14 0
2279.300  5.623E-13  2.616E-14 0
2279.337  5.906E-13  2.681E-14 0
2279.374  6.073E-13  2.697E-14 0
2279.411  5.891E-13  2.692E-14 0
2279.447  4.395E-13  2.374E-14 0
2279.484  3.913E-13  2.232E-14 0
2279.521  3.980E-13  2.230E-14 0
2279.558  3.663E-13  2.146E-14 0
2279.594  3.575E-13  2.148E-14 0
2279.631  3.494E-13  2.126E-14 0
2279.668  3.835E-13  2.211E-14 0
2279.705  4.268E-13  2.310E-14 0
2279.741  4.793E-13  2.467E-14 0
2279.778  5.299E-13  2.541E-14 0
2279.815  5.600E-13  2.567E-14 0
2279.852  5.349E-13  2.540E-14 0
2279.888  4.966E-13  2.449E-14 0
2279.925  5.035E-13  2.463E-14 0
2279.962  4.660E-13  2.461E-14 0
2279.999  4.342E-13  2.322E-14 0
2280.035  5.279E-13  2.564E-14 0
2280.072  6.163E-13  2.733E-14 0
2280.109  6.490E-13  2.786E-14 0
2280.146  6.346E-13  2.733E-14 0
2280.182  5.915E-13  2.714E-14 0
2280.219  6.173E-13  2.779E-14 0
2280.256  5.914E-13  2.701E-14 0
2280.293  4.437E-13  2.363E-14 0
2280.329  3.347E-13  2.143E-14 0
2280.366  3.246E-13  2.058E-14 0
2280.403  3.114E-13  2.017E-14 0
2280.440  3.822E-13  2.253E-14 0
2280.476  4.602E-13  2.397E-14 0
2280.513  4.904E-13  2.490E-14 0
2280.550  4.922E-13  2.501E-14 0
2280.587  5.081E-13  2.523E-14 0
2280.623  6.977E-13  2.859E-14 0
2280.660  1.035E-12  3.401E-14 0
2280.697  1.644E-12  4.264E-14 0
2280.734  2.147E-12  4.907E-14 0
2280.771  2.174E-12  4.953E-14 0
2280.807  1.737E-12  4.448E-14 0
2280.844  1.138E-12  3.606E-14 0
2280.881  7.616E-13  2.985E-14 0
2280.918  6.175E-13  2.727E-14 0
2280.954  5.613E-13  2.640E-14 0
2280.991  4.657E-13  2.443E-14 0
2281.028  3.284E-13  2.132E-14 0
2281.065  2.309E-13  1.824E-14 0
2281.101  2.244E-13  1.830E-14 0
2281.138  3.004E-13  2.027E-14 0
2281.175  4.211E-13  2.306E-14 0
2281.212  4.158E-13  2.348E-14 0
2281.248  4.575E-13  2.393E-14 0
2281.285  5.003E-13  2.497E-14 0
2281.322  5.407E-13  2.584E-14 0
2281.358  5.413E-13  2.568E-14 0
2281.395  5.208E-13  2.496E-14 0
2281.432  4.608E-13  2.345E-14 0
2281.469  4.651E-13  2.447E-14 0
2281.505  5.369E-13  2.595E-14 0
2281.542  5.364E-13  2.568E-14 0
2281.579  4.774E-13  2.422E-14 0
2281.616  4.768E-13  2.416E-14 0
2281.652  5.470E-13  2.601E-14 0
2281.689  5.995E-13  2.683E-14 0
2281.726  5.768E-13  2.645E-14 0
2281.763  5.996E-13  2.711E-14 0
2281.799  5.925E-13  2.689E-14 0
2281.836  6.022E-13  2.693E-14 0
2281.873  5.132E-13  2.549E-14 0
2281.910  4.545E-13  2.402E-14 0
2281.946  4.016E-13  2.256E-14 0
2281.983  4.422E-13  2.320E-14 0
2282.020  5.291E-13  2.549E-14 0
2282.057  5.883E-13  2.667E-14 0
2282.093  6.465E-13  2.797E-14 0
2282.130  6.795E-13  2.842E-14 0
2282.167  5.790E-13  2.679E-14 0
2282.204  5.128E-13  2.500E-14 0
2282.240  5.891E-13  2.665E-14 0
2282.277  5.891E-13  2.674E-14 0
2282.314  5.493E-13  2.587E-14 0
2282.351  4.943E-13  2.515E-14 0
2282.387  4.916E-13  2.478E-14 0
2282.424  3.896E-13  2.310E-14 0
2282.461  3.290E-13  2.058E-14 0
2282.498  3.909E-13  2.267E-14 0
2282.534  5.217E-13  2.560E-14 0
2282.571  6.009E-13  2.692E-14 0
2282.608  6.156E-13  2.788E-14 0
2282.645  5.035E-13  2.542E-14 0
2282.681  4.957E-13  2.502E-14 0
2282.718  5.516E-13  2.603E-14 0
2282.755  5.582E-13  2.672E-14 0
2282.791  4.772E-13  2.455E-14 0
2282.828  4.230E-13  2.310E-14 0
2282.865  5.227E-13  2.495E-14 0
2282.902  6.915E-13  2.874E-14 0
2282.938  7.399E-13  2.964E-14 0
2282.975  6.822E-13  2.834E-14 0
2283.012  5.906E-13  2.705E-14 0
2283.049  6.401E-13  2.765E-14 0
2283.085  7.117E-13  2.930E-14 0
2283.122  6.262E-13  2.726E-14 0
2283.159  6.154E-13  2.752E-14 0
2283.196  6.934E-13  2.920E-14 0
2283.232  7.297E-13  2.983E-14 0
2283.269  7.747E-13  3.048E-14 0
2283.306  6.814E-13  2.884E-14 0
2283.342  5.809E-13  2.647E-14 0
2283.379  6.064E-13  2.671E-14 0
2283.416  5.591E-13  2.628E-14 0
2283.453  5.480E-13  2.533E-14 0
2283.489  4.706E-13  2.405E-14 0
2283.526  4.439E-13  2.347E-14 0
2283.563  4.688E-13  2.435E-14 0
2283.600  4.692E-13  2.405E-14 0
2283.636  5.169E-13  2.564E-14 0
2283.673  4.241E-13  2.297E-14 0
2283.710  3.515E-13  2.202E-14 0
2283.747  3.747E-13  2.277E-14 0
2283.783  3.867E-13  2.240E-14 0
2283.820  3.752E-13  2.257E-14 0
2283.857  3.587E-13  2.200E-14 0
2283.893  3.352E-13  2.126E-14 0
2283.930  2.965E-13  1.994E-14 0
2283.967  3.470E-13  2.143E-14 0
2284.004  4.039E-13  2.224E-14 0
2284.040  4.310E-13  2.289E-14 0
2284.077  3.971E-13  2.272E-14 0
2284.114  2.928E-13  2.014E-14 0
2284.151  2.623E-13  1.890E-14 0
2284.187  3.619E-13  2.219E-14 0
2284.224  4.077E-13  2.277E-14 0
2284.261  4.384E-13  2.362E-14 0
2284.297  4.680E-13  2.408E-14 0
2284.334  4.518E-13  2.307E-14 0
2284.371  4.412E-13  2.369E-14 0
2284.408  4.805E-13  2.417E-14 0
2284.444  4.244E-13  2.393E-14 0
2284.481  2.999E-13  2.018E-14 0
2284.518  3.292E-13  2.058E-14 0
2284.555  4.166E-13  2.260E-14 0
2284.591  4.662E-13  2.394E-14 0
2284.628  5.103E-13  2.501E-14 0
2284.665  5.188E-13  2.508E-14 0
2284.701  5.523E-13  2.566E-14 0
2284.738  5.014E-13  2.475E-14 0
2284.775  4.467E-13  2.333E-14 0
2284.812  4.419E-13  2.303E-14 0
2284.848  4.281E-13  2.284E-14 0
2284.885  3.141E-13  2.015E-14 0
2284.922  2.902E-13  1.996E-14 0
2284.959  2.917E-13  1.974E-14 0
2284.995  3.102E-13  2.067E-14 0
2285.032  3.746E-13  2.194E-14 0
2285.069  3.922E-13  2.185E-14 0
2285.105  4.294E-13  2.352E-14 0
2285.142  4.939E-13  2.484E-14 0
2285.179  5.141E-13  2.555E-14 0
2285.216  4.661E-13  2.473E-14 0
2285.252  4.697E-13  2.380E-14 0
2285.289  5.794E-13  2.658E-14 0
2285.326  6.267E-13  2.662E-14 0
2285.362  5.827E-13  2.594E-14 0
2285.399  5.985E-13  2.671E-14 0
2285.436  6.097E-13  2.688E-14 0
2285.473  5.623E-13  2.649E-14 0
2285.509  5.795E-13  2.641E-14 0
2285.546  6.534E-13  2.757E-14 0
2285.583  6.023E-13  2.728E-14 0
2285.620  5.123E-13  2.457E-14 0
2285.656  4.304E-13  2.335E-14 0
2285.693  3.698E-13  2.157E-14 0
2285.730  3.396E-13  2.049E-14 0
2285.766  3.664E-13  2.221E-14 0
2285.803  3.926E-13  2.267E-14 0
2285.840  4.544E-13  2.361E-14 0
2285.877  5.302E-13  2.532E-14 0
2285.913  5.403E-13  2.576E-14 0
2285.950  5.172E-13  2.519E-14 0
2285.987  5.982E-13  2.719E-14 0
2286.023  6.357E-13  2.837E-14 0
2286.060  6.080E-13  2.659E-14 0
2286.097  6.319E-13  2.791E-14 0
2286.134  6.888E-13  2.879E-14 0
2286.170  7.133E-13  2.940E-14 0
2286.207  6.455E-13  2.818E-14 0
2286.244  5.294E-13  2.597E-14 0
2286.280  4.903E-13  2.489E-14 0
2286.317  4.767E-13  2.413E-14 0
2286.354  4.799E-13  2.413E-14 0
2286.391  5.541E-13  2.683E-14 0
2286.427  6.364E-13  2.860E-14 0
2286.464  7.129E-13  3.021E-14 0
2286.501  7.461E-13  2.979E-14 0
2286.537  7.914E-13  3.150E-14 0
2286.574  7.454E-13  3.037E-14 0
2286.611  6.236E-13  2.756E-14 0
2286.648  5.648E-13  2.743E-14 0
2286.684  5.014E-13  2.502E-14 0
2286.721  4.941E-13  2.604E-14 0
2286.758  5.836E-13  2.655E-14 0
2286.794  6.749E-13  2.933E-14 0
2286.831  6.797E-13  2.836E-14 0
2286.868  6.296E-13  2.853E-14 0
2286.904  4.772E-13  2.496E-14 0
2286.941  3.481E-13  2.219E-14 0
2286.978  2.584E-13  2.027E-14 0
2287.015  2.441E-13  1.854E-14 0
2287.051  3.363E-13  2.228E-14 0
2287.088  4.413E-13  2.486E-14 0
2287.125  4.702E-13  2.513E-14 0
2287.161  4.645E-13  2.489E-14 0
2287.198  3.912E-13  1.628E-14 0
2287.235  3.171E-13  1.509E-14 0
2287.271  3.089E-13  1.501E-14 0
2287.309  3.564E-13  1.622E-14 0
2287.346  5.035E-13  1.892E-14 0
2287.383  6.004E-13  2.022E-14 0
2287.421  6.250E-13  2.034E-14 0
2287.458  5.282E-13  1.900E-14 0
2287.495  4.403E-13  1.761E-14 0
2287.532  3.881E-13  1.674E-14 0
2287.570  4.358E-13  1.763E-14 0
2287.607  4.491E-13  1.726E-14 0
2287.644  4.450E-13  1.750E-14 0
2287.682  3.827E-13  1.676E-14 0
2287.719  4.214E-13  1.699E-14 0
2287.756  4.691E-13  1.818E-14 0
2287.793  4.799E-13  1.799E-14 0
2287.831  4.856E-13  1.790E-14 0
2287.868  4.795E-13  1.821E-14 0
2287.905  3.780E-13  1.656E-14 0
2287.943  3.577E-13  1.625E-14 0
2287.980  3.788E-13  1.616E-14 0
2288.017  3.265E-13  1.482E-14 0
2288.054  2.322E-13  1.305E-14 0
2288.092  1.805E-13  1.224E-14 0
2288.129  2.047E-13  1.229E-14 0
2288.166  2.857E-13  1.403E-14 0
2288.203  3.428E-13  1.551E-14 0
2288.241  3.676E-13  1.593E-14 0
2288.278  3.702E-13  1.580E-14 0
2288.315  3.957E-13  1.673E-14 0
2288.353  4.262E-13  1.717E-14 0
2288.390  4.000E-13  1.643E-14 0
2288.427  3.020E-13  1.482E-14 0
2288.464  2.216E-13  1.308E-14 0
2288.502  2.708E-13  1.402E-14 0
2288.539  3.885E-13  1.612E-14 0
2288.576  3.800E-13  1.574E-14 0
2288.614  3.490E-13  1.588E-14 0
2288.651  3.037E-13  1.453E-14 0
2288.688  4.132E-13  1.657E-14 0
2288.725  6.227E-13  1.981E-14 0
2288.763  6.061E-13  1.973E-14 0
2288.800  5.487E-13  1.858E-14 0
2288.837  4.541E-13  1.749E-14 0
2288.874  3.401E-13  1.511E-14 0
2288.912  3.843E-13  1.581E-14 0
2288.949  4.904E-13  1.791E-14 0
2288.986  5.227E-13  1.849E-14 0
2289.024  6.396E-13  2.003E-14 0
2289.061  7.795E-13  2.189E-14 0
2289.098  8.194E-13  2.243E-14 0
2289.135  7.270E-13  2.148E-14 0
2289.173  6.179E-13  1.983E-14 0
2289.210  4.114E-13  1.719E-14 0
2289.247  3.153E-13  1.487E-14 0
2289.284  3.773E-13  1.565E-14 0
2289.322  3.877E-13  1.608E-14 0
2289.359  4.751E-13  1.779E-14 0
2289.396  6.014E-13  1.950E-14 0
2289.434  5.643E-13  1.885E-14 0
2289.471  4.977E-13  1.788E-14 0
2289.508  5.220E-13  1.866E-14 0
2289.545  5.653E-13  1.886E-14 0
2289.583  5.070E-13  1.815E-14 0
2289.620  4.609E-13  1.730E-14 0
2289.657  4.951E-13  1.788E-14 0
2289.694  5.538E-13  1.863E-14 0
2289.732  5.444E-13  1.883E-14 0
2289.769  4.310E-13  1.675E-14 0
2289.806  3.391E-13  1.520E-14 0
2289.844  2.307E-13  1.305E-14 0
2289.881  2.265E-13  1.261E-14 0
2289.918  3.544E-13  1.501E-14 0
2289.955  4.815E-13  1.775E-14 0
2289.993  5.508E-13  1.864E-14 0
2290.030  5.687E-13  1.860E-14 0
2290.067  6.212E-13  1.963E-14 0
2290.104  6.082E-13  1.951E-14 0
2290.142  6.543E-13  2.012E-14 0
2290.179  5.145E-13  1.844E-14 0
2290.216  4.090E-13  1.625E-14 0
2290.253  4.200E-13  1.644E-14 0
2290.291  4.848E-13  1.761E-14 0
2290.328  5.348E-13  1.827E-14 0
2290.365  5.067E-13  1.795E-14 0
2290.402  4.441E-13  1.694E-14 0
2290.440  3.942E-13  1.584E-14 0
2290.477  4.271E-13  1.639E-14 0
2290.514  4.914E-13  1.811E-14 0
2290.552  5.128E-13  1.788E-14 0
2290.589  5.211E-13  1.784E-14 0
2290.626  5.067E-13  1.786E-14 0
2290.663  4.725E-13  1.786E-14 0
2290.701  3.859E-13  1.572E-14 0
2290.738  3.509E-13  1.527E-14 0
2290.775  3.482E-13  1.473E-14 0
2290.812  2.965E-13  1.419E-14 0
2290.850  2.370E-13  1.268E-14 0
2290.887  2.381E-13  1.264E-14 0
2290.924  2.984E-13  1.415E-14 0
2290.961  3.810E-13  1.541E-14 0
2290.999  4.535E-13  1.676E-14 0
2291.036  4.586E-13  1.689E-14 0
2291.073  4.610E-13  1.680E-14 0
2291.110  4.109E-13  1.612E-14 0
2291.148  4.249E-13  1.624E-14 0
2291.185  4.664E-13  1.683E-14 0
2291.222  5.148E-13  1.788E-14 0
2291.259  5.126E-13  1.771E-14 0
2291.297  4.548E-13  1.683E-14 0
2291.334  3.195E-13  1.428E-14 0
2291.371  2.705E-13  1.332E-14 0
2291.409  2.935E-13  1.365E-14 0
2291.446  4.303E-13  1.648E-14 0
2291.483  4.647E-13  1.681E-14 0
2291.520  5.059E-13  1.776E-14 0
2291.558  4.638E-13  1.707E-14 0
2291.595  3.645E-13  1.491E-14 0
2291.632  2.942E-13  1.386E-14 0
2291.669  3.922E-13  1.555E-14 0
2291.707  4.407E-13  1.661E-14 0
2291.744  3.919E-13  1.560E-14 0
2291.781  4.088E-13  1.600E-14 0
2291.818  4.988E-13  1.742E-14 0
2291.856  4.497E-13  1.651E-14 0
2291.893  3.748E-13  1.557E-14 0
2291.930  3.080E-13  1.433E-14 0
2291.967  2.876E-13  1.352E-14 0
2292.005  3.524E-13  1.489E-14 0
2292.042  4.436E-13  1.670E-14 0
2292.079  4.018E-13  1.574E-14 0
2292.116  4.762E-13  1.696E-14 0
2292.154  5.944E-13  1.886E-14 0
2292.191  5.788E-13  1.933E-14 0
2292.228  5.147E-13  1.789E-14 0
2292.265  4.578E-13  1.675E-14 0
2292.303  4.302E-13  1.601E-14 0
2292.340  5.633E-13  1.867E-14 0
2292.377  6.543E-13  2.009E-14 0
2292.414  5.350E-13  1.784E-14 0
2292.452  4.120E-13  1.580E-14 0
2292.489  4.071E-13  1.594E-14 0
2292.526  5.483E-13  1.845E-14 0
2292.563  6.498E-13  1.985E-14 0
2292.601  5.764E-13  1.867E-14 0
2292.638  5.116E-13  1.764E-14 0
2292.675  4.306E-13  1.671E-14 0
2292.712  5.464E-13  1.856E-14 0
2292.750  6.735E-13  2.018E-14 0
2292.787  6.525E-13  1.989E-14 0
2292.824  5.383E-13  1.809E-14 0
2292.861  5.045E-13  1.812E-14 0
2292.899  6.038E-13  1.912E-14 0
2292.936  6.211E-13  1.924E-14 0
2292.973  6.080E-13  1.927E-14 0
2293.010  4.882E-13  1.747E-14 0
2293.048  4.809E-13  1.734E-14 0
2293.085  5.907E-13  1.909E-14 0
2293.122  6.447E-13  2.011E-14 0
2293.159  5.792E-13  1.871E-14 0
2293.197  5.206E-13  1.786E-14 0
2293.234  5.485E-13  1.825E-14 0
2293.271  4.555E-13  1.693E-14 0
2293.308  3.841E-13  1.597E-14 0
2293.346  2.898E-13  1.393E-14 0
2293.383  2.948E-13  1.403E-14 0
2293.420  3.905E-13  1.569E-14 0
2293.457  4.542E-13  1.666E-14 0
2293.495  5.427E-13  1.836E-14 0
2293.532  6.694E-13  2.006E-14 0
2293.569  7.573E-13  2.136E-14 0
2293.606  7.265E-13  2.105E-14 0
2293.643  7.445E-13  2.147E-14 0
2293.681  6.421E-13  2.012E-14 0
2293.718  6.065E-13  1.917E-14 0
2293.755  5.658E-13  1.865E-14 0
2293.792  6.429E-13  1.974E-14 0
2293.830  5.988E-13  1.882E-14 0
2293.867  5.932E-13  1.895E-14 0
2293.904  5.024E-13  1.756E-14 0
2293.941  3.173E-13  1.535E-14 0
2293.979  2.717E-13  1.343E-14 0
2294.016  3.852E-13  1.581E-14 0
2294.053  4.414E-13  1.680E-14 0
2294.090  5.626E-13  1.877E-14 0
2294.128  6.034E-13  1.927E-14 0
2294.165  5.796E-13  1.897E-14 0
2294.202  5.076E-13  1.765E-14 0
2294.239  4.979E-13  1.812E-14 0
2294.277  6.532E-13  2.017E-14 0
2294.314  6.548E-13  1.981E-14 0
2294.351  5.811E-13  1.865E-14 0
2294.388  6.615E-13  2.005E-14 0
2294.425  6.712E-13  2.034E-14 0
2294.463  7.740E-13  2.161E-14 0
2294.500  9.330E-13  2.402E-14 0
2294.537  8.585E-13  2.294E-14 0
2294.574  7.119E-13  2.082E-14 0
2294.612  5.476E-13  1.878E-14 0
2294.649  4.593E-13  1.734E-14 0
2294.686  3.308E-13  1.498E-14 0
2294.723  3.793E-13  1.638E-14 0
2294.761  4.031E-13  1.604E-14 0
2294.798  4.029E-13  1.602E-14 0
2294.835  4.397E-13  1.735E-14 0
2294.872  4.093E-13  1.609E-14 0
2294.910  4.622E-13  1.760E-14 0
2294.947  4.121E-13  1.656E-14 0
2294.984  5.123E-13  1.811E-14 0
2295.021  5.672E-13  1.879E-14 0
2295.058  5.095E-13  1.777E-14 0
2295.096  5.752E-13  1.914E-14 0
2295.133  6.062E-13  1.977E-14 0
2295.170  5.111E-13  1.853E-14 0
2295.207  3.871E-13  1.567E-14 0
2295.245  2.482E-13  1.353E-14 0
2295.282  3.017E-13  1.448E-14 0
2295.319  4.220E-13  1.632E-14 0
2295.356  4.957E-13  1.754E-14 0
2295.394  5.466E-13  1.892E-14 0
2295.431  5.248E-13  1.814E-14 0
2295.468  5.349E-13  1.867E-14 0
2295.505  6.471E-13  2.057E-14 0
2295.542  5.753E-13  1.887E-14 0
2295.580  5.920E-13  2.015E-14 0
2295.617  5.239E-13  1.839E-14 0
2295.654  5.385E-13  1.863E-14 0
2295.691  4.970E-13  1.767E-14 0
2295.729  4.725E-13  1.747E-14 0
2295.766  6.254E-13  1.972E-14 0
2295.803  6.300E-13  2.039E-14 0
2295.840  6.059E-13  1.952E-14 0
2295.877  4.526E-13  1.744E-14 0
2295.915  4.340E-13  1.675E-14 0
2295.952  4.655E-13  1.734E-14 0
2295.989  5.372E-13  1.863E-14 0
2296.026  6.142E-13  1.998E-14 0
2296.064  4.700E-13  1.766E-14 0
2296.101  3.975E-13  1.686E-14 0
2296.138  4.218E-13  1.664E-14 0
2296.175  4.827E-13  1.775E-14 0
2296.213  5.528E-13  1.912E-14 0
2296.250  4.360E-13  1.712E-14 0
2296.287  4.911E-13  1.782E-14 0
2296.324  4.660E-13  1.750E-14 0
2296.361  4.520E-13  1.715E-14 0
2296.399  5.600E-13  1.910E-14 0
2296.436  7.829E-13  2.228E-14 0
2296.473  8.053E-13  2.257E-14 0
2296.510  8.148E-13  2.227E-14 0
2296.548  7.849E-13  2.250E-14 0
2296.585  7.356E-13  2.140E-14 0
2296.622  7.547E-13  2.206E-14 0
2296.659  7.595E-13  2.191E-14 0
2296.696  8.514E-13  2.315E-14 0
2296.734  8.658E-13  2.364E-14 0
2296.771  8.308E-13  2.283E-14 0
2296.808  8.423E-13  2.292E-14 0
2296.845  7.431E-13  2.202E-14 0
2296.883  5.437E-13  1.877E-14 0
2296.920  3.738E-13  1.603E-14 0
2296.957  4.001E-13  1.624E-14 0
2296.994  4.575E-13  1.757E-14 0
2297.031  5.212E-13  1.857E-14 0
2297.069  5.197E-13  1.857E-14 0
2297.106  6.114E-13  2.002E-14 0
2297.143  6.596E-13  2.076E-14 0
2297.180  6.287E-13  2.016E-14 0
2297.217  6.736E-13  2.080E-14 0
2297.255  6.620E-13  2.056E-14 0
2297.292  7.166E-13  2.143E-14 0
2297.329  7.253E-13  2.157E-14 0
2297.366  5.369E-13  1.892E-14 0
2297.404  4.505E-13  1.731E-14 0
2297.441  4.901E-13  1.827E-14 0
2297.478  6.080E-13  2.022E-14 0
2297.515  5.127E-13  1.841E-14 0
2297.552  4.334E-13  1.735E-14 0
2297.590  4.570E-13  1.787E-14 0
2297.627  6.324E-13  2.030E-14 0
2297.664  6.431E-13  2.105E-14 0
2297.701  5.197E-13  1.890E-14 0
2297.738  4.127E-13  1.698E-14 0
2297.776  2.972E-13  1.482E-14 0
2297.813  3.996E-13  1.645E-14 0
2297.850  4.772E-13  1.796E-14 0
2297.887  5.716E-13  1.954E-14 0
2297.925  5.999E-13  1.992E-14 0
2297.962  5.487E-13  1.924E-14 0
2297.999  5.019E-13  1.864E-14 0
2298.036  5.649E-13  1.930E-14 0
2298.073  6.201E-13  2.046E-14 0
2298.111  6.175E-13  2.070E-14 0
2298.148  5.173E-13  1.863E-14 0
2298.185  5.337E-13  1.893E-14 0
2298.222  5.534E-13  1.953E-14 0
2298.259  5.319E-13  1.909E-14 0
2298.297  4.567E-13  1.756E-14 0
2298.334  4.877E-13  1.849E-14 0
2298.371  5.182E-13  1.850E-14 0
2298.408  5.580E-13  1.956E-14 0
2298.445  5.065E-13  1.893E-14 0
2298.483  5.067E-13  1.877E-14 0
2298.520  4.210E-13  1.717E-14 0
2298.557  3.286E-13  1.524E-14 0
2298.594  2.663E-13  1.430E-14 0
2298.632  2.693E-13  1.383E-14 0
2298.669  2.759E-13  1.456E-14 0
2298.706  3.182E-13  1.514E-14 0
2298.743  3.471E-13  1.589E-14 0
2298.780  3.387E-13  1.548E-14 0
2298.818  3.790E-13  1.629E-14 0
2298.855  3.528E-13  1.590E-14 0
2298.892  2.987E-13  1.490E-14 0
2298.929  2.546E-13  1.369E-14 0
2298.966  2.105E-13  1.295E-14 0
2299.004  2.065E-13  1.241E-14 0
2299.041  2.261E-13  1.404E-14 0
2299.078  2.498E-13  1.366E-14 0
2299.115  2.655E-13  1.409E-14 0
2299.152  3.479E-13  1.641E-14 0
2299.190  3.678E-13  1.626E-14 0
2299.227  3.995E-13  1.792E-14 0
2299.264  4.530E-13  1.845E-14 0
2299.301  4.961E-13  1.913E-14 0
2299.338  5.001E-13  1.908E-14 0
2299.376  4.555E-13  1.786E-14 0
2299.413  4.587E-13  1.842E-14 0
2299.450  4.436E-13  1.821E-14 0
2299.487  4.419E-13  1.780E-14 0
2299.524  4.591E-13  1.854E-14 0
2299.562  5.740E-13  2.063E-14 0
2299.599  5.431E-13  2.015E-14 0
2299.636  5.818E-13  2.034E-14 0
2299.673  5.906E-13  2.059E-14 0
2299.710  5.749E-13  2.087E-14 0
2299.748  4.918E-13  1.890E-14 0
2299.785  4.239E-13  1.817E-14 0
2299.822  4.061E-13  1.739E-14 0
2299.859  3.922E-13  1.729E-14 0
2299.896  3.523E-13  1.657E-14 0
2299.934  3.596E-13  1.675E-14 0
2299.971  3.343E-13  1.615E-14 0
2300.008  3.159E-13  1.578E-14 0
2300.045  2.732E-13  1.518E-14 0
2300.082  3.275E-13  1.607E-14 0
2300.120  3.062E-13  1.574E-14 0
2300.157  3.611E-13  1.700E-14 0
2300.194  3.849E-13  1.754E-14 0
2300.231  3.489E-13  1.639E-14 0
2300.268  3.173E-13  1.598E-14 0
2300.306  3.036E-13  1.572E-14 0
2300.343  3.928E-13  1.746E-14 0
2300.380  4.753E-13  1.912E-14 0
2300.417  4.368E-13  1.843E-14 0
2300.454  4.716E-13  1.913E-14 0
2300.492  4.689E-13  1.926E-14 0
2300.529  3.806E-13  1.762E-14 0
2300.566  4.320E-13  1.867E-14 0
2300.603  4.123E-13  1.828E-14 0
